Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet;Year
Gamova_Natasa;F;19;SVK;Europe;85;Chatanyara_Kushanku;ShitoRyu;37.4;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Portal_Beatriz;F;21;POR;Europe;176;Papuren;ShitoRyu;36.7;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Taily_Helvetia;F;25;FRA;Europe;21;Kanku_Sho;Shotokan;37.4;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Gamova_Natasa;F;19;SVK;Europe;85;Chibana_No_Kushanku;ShitoRyu;37.8;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Taily_Helvetia;F;25;FRA;Europe;21;Unsu;Shotokan;39.4;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Turemen_Damla_Su;F;20;TUR;Europe;60;Gojushiho_Dai;Shotokan;38.3;PW1;SA_Salzbourg;West_EUR;R;False;SA;2024
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Dai;Shotokan;39.6;PW1;SA_Salzbourg;West_EUR;B;True;SA;2024
Grenacher_Annalena;F;27;SUI;Europe;27;Gojushiho_Sho;Shotokan;35.4;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Baric_Antonija;F;16;CRO;Europe;157;Chibana_No_Kushanku;ShitoRyu;36.1;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Lazzari_Siria;F;17;ITA;Europe;425;Gojushiho_Dai;Shotokan;35.9;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Tos_Wictoria;F;18;POL;Europe;350;Gojushiho_Sho;Shotokan;37.3;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Savoy_Medero_Sabrina;F;22;ESP;Europe;89;Gojushiho_Dai;Shotokan;38.5;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Juergensmann_Natalie;F;18;GER;Europe;500;Sansai;Shotokan;36;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Cukanova_Michaela;F;21;SVK;Europe;150;Anan;ShitoRyu;38.6;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Santos_Laura_Fernandes;F;21;POR;Europe;425;Tomari_Bassai;ShitoRyu;35.5;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Baric_Antonija;F;16;CRO;Europe;157;Ohan_Dai;ShitoRyu;36.7;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Tos_Wictoria;F;18;POL;Europe;350;Unsu;Shotokan;36.7;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Savoy_Medero_Sabrina;F;22;ESP;Europe;89;Gojushiho_Sho;Shotokan;38.8;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Cukanova_Michaela;F;21;SVK;Europe;150;Chibana_No_Kushanku;ShitoRyu;35.5;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Baric_Antonija;F;16;CRO;Europe;157;Suparinpei;ShitoRyu;34.7;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Savoy_Medero_Sabrina;F;22;ESP;Europe;89;Enpi;Shotokan;38.7;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Malafova_Natalie;F;17;CZE;Europe;321;Papuren;ShitoRyu;35.6;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Diana_Bianca;F;27;BRA;South_Am;69;Ohan_Dai;ShitoRyu;37.6;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Milosevic_Neda;F;18;SER;Europe;312;Unsu;Shotokan;37.6;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Williams_Danni;F;19;ENG;Europe;78;Papuren;ShitoRyu;38.7;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Petit_Damla;F;22;TUR;Europe;86;Gojushiho_Sho;Shotokan;37.5;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Diana_Bianca;F;27;BRA;South_Am;69;Suparinpei;ShitoRyu;36.5;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Williams_Danni;F;19;ENG;Europe;78;Anan;ShitoRyu;37.2;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Zapata_Machado_Valentina;F;22;COL;South_Am;13;Anan_Dai;ShitoRyu;38.6;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Petit_Damla;F;22;TUR;Europe;86;Gojushiho_Dai;Shotokan;37.8;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Zapata_Machado_Valentina;F;22;COL;South_Am;13;Chatanyara_Kushanku;ShitoRyu;40.8;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Savoy_Medero_Sabrina;F;22;ESP;Europe;89;Kanku_Sho;Shotokan;39.4;PW1;SA_Salzbourg;West_EUR;R;False;SA;2024
Zapata_Machado_Valentina;F;22;COL;South_Am;13;Chibana_No_Kushanku;ShitoRyu;40.3;PW1;SA_Salzbourg;West_EUR;B;True;SA;2024
Ederar_Miriam;F;18;ITA;Europe;104;Ohan_Dai;ShitoRyu;37.2;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Duszczak_Maja;F;19;POL;Europe;425;Gojushiho_Dai;Shotokan;35.5;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Baillargeon_Melissa;F;26;CAN;North_Am;356;Chibana_No_Kushanku;ShitoRyu;37.3;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Ewald_Clara;F;16;GER;Europe;271;Gojushiho_Sho;Shotokan;37.8;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Ederar_Miriam;F;18;ITA;Europe;104;Anan_Dai;ShitoRyu;38.5;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Fabian_Csenge_Zita;F;25;HUN;Europe;145;Papuren;ShitoRyu;37.3;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Ewald_Clara;F;16;GER;Europe;271;Gojushiho_Dai;Shotokan;37;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Marques_Rita;F;16;POR;Europe;12;Kururunfa;ShitoRyu;38.5;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Ederar_Miriam;F;18;ITA;Europe;104;Suparinpei;ShitoRyu;38.4;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Marques_Rita;F;16;POR;Europe;12;Anan_Dai;ShitoRyu;39.6;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Manty_Bess;F;24;FIN;Europe;53;Anan;ShitoRyu;37.8;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Zaporozhchenko_Halyna;F;22;UKR;Europe;81;Anan;ShitoRyu;37.4;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Riestra_Calomarde_Carla;F;27;ESP;Europe;147;Kururunfa;ShitoRyu;37.2;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Cardona_Grajales_Sara;F;17;COL;South_Am;425;Gankaku;Shotokan;36.5;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Locoge_Maelle;F;20;FRA;Europe;271;Chibana_No_Kushanku;ShitoRyu;36.7;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Bobbert_Aitana;F;16;GER;Europe;299;Papuren;ShitoRyu;35.4;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Manty_Bess;F;24;FIN;Europe;53;Papuren;ShitoRyu;38.1;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Riestra_Calomarde_Carla;F;27;ESP;Europe;147;Anan_Dai;ShitoRyu;37.5;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Locoge_Maelle;F;20;FRA;Europe;271;Papuren;ShitoRyu;37.2;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Casale_Carola;F;25;ITA;Europe;33;Kururunfa;ShitoRyu;39.4;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Manty_Bess;F;24;FIN;Europe;53;Kururunfa;ShitoRyu;38.3;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Casale_Carola;F;25;ITA;Europe;33;Oyadomari_No_Passai;ShitoRyu;39.7;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Marques_Rita;F;16;POR;Europe;12;Ohan_Dai;ShitoRyu;39.6;PW1;SA_Salzbourg;West_EUR;R;False;SA;2024
Casale_Carola;F;25;ITA;Europe;33;Papuren;ShitoRyu;41;PW1;SA_Salzbourg;West_EUR;B;True;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21;ESP;Europe;47;Anan;ShitoRyu;37.5;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Rovina_Lisa;F;17;ITA;Europe;425;Gojushiho_Dai;Shotokan;34.7;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Ondrouskova_Amalie;F;19;CZE;Europe;201;Unsu;Shotokan;38.7;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Bobbert_Isabella;F;19;GER;Europe;425;Papuren;ShitoRyu;36.5;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Leitao_Romane;F;20;FRA;Europe;100;Papuren;ShitoRyu;38.9;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Young_Rebecca;F;20;ENG;Europe;425;Anan_Dai;ShitoRyu;37.4;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21;ESP;Europe;47;Anan_Dai;ShitoRyu;38.2;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Ondrouskova_Amalie;F;19;CZE;Europe;201;Gojushiho_Dai;Shotokan;39.1;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Leitao_Romane;F;20;FRA;Europe;100;Unsu;Shotokan;38.3;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Kylmanen_Jenna;F;25;FIN;Europe;260;Unsu;Shotokan;36;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Ondrouskova_Amalie;F;19;CZE;Europe;201;Gojushiho_Sho;Shotokan;38.2;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Leitao_Romane;F;20;FRA;Europe;100;Gojushiho_Sho;Shotokan;38.8;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Montes_Duque_Anyi_Carolina;F;24;COL;South_Am;253;Unsu;Shotokan;37.6;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Baumgartner_Sarah;F;23;GER;Europe;425;Papuren;ShitoRyu;34.6;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Cardoso_Maria;F;19;POR;Europe;161;Papuren;ShitoRyu;37.6;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Dmytruszynska_Monika;F;19;POL;Europe;425;Gojushiho_Sho;Shotokan;35;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Blaser_Elena;F;24;SUI;Europe;208;Suparinpei;ShitoRyu;36.3;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Karaboga_Elif;F;18;TUR;Europe;222;Kanku_Sho;Shotokan;38.1;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Montes_Duque_Anyi_Carolina;F;24;COL;South_Am;253;Gojushiho_Dai;Shotokan;38.1;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Cardoso_Maria;F;19;POR;Europe;161;Chatanyara_Kushanku;ShitoRyu;38.7;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Karaboga_Elif;F;18;TUR;Europe;222;Gojushiho_Sho;Shotokan;39.1;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Amato_Carolina;F;23;ITA;Europe;46;Kururunfa;ShitoRyu;39.6;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Cardoso_Maria;F;19;POR;Europe;161;Suparinpei;ShitoRyu;38.6;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Amato_Carolina;F;23;ITA;Europe;46;Anan;ShitoRyu;39.6;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Leitao_Romane;F;20;FRA;Europe;100;Gojushiho_Dai;Shotokan;40.1;PW1;SA_Salzbourg;West_EUR;R;True;SA;2024
Amato_Carolina;F;23;ITA;Europe;46;Oyadomari_No_Passai;ShitoRyu;39.1;PW1;SA_Salzbourg;West_EUR;B;False;SA;2024
Erol_Asli;F;27;TUR;Europe;356;Papuren;ShitoRyu;37.5;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Siebert_Rita;F;19;GER;Europe;71;Anan_Dai;ShitoRyu;38.9;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Rigoni_Clelia;F;20;ITA;Europe;150;Papuren;ShitoRyu;38.7;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Santos_Rita;F;20;POR;Europe;315;Kururunfa;ShitoRyu;38.3;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Wiesner_Muriel;F;26;SUI;Europe;425;Gojushiho_Sho;Shotokan;34.4;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Kirschnerova_Alice_Jana;F;18;CZE;Europe;217;Anan;ShitoRyu;37.4;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Siebert_Rita;F;19;GER;Europe;71;Chatanyara_Kushanku;ShitoRyu;38;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Rigoni_Clelia;F;20;ITA;Europe;150;Anan_Dai;ShitoRyu;37.1;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Kirschnerova_Alice_Jana;F;18;CZE;Europe;217;Anan_Dai;ShitoRyu;38.3;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Mota_Nicole;F;28;BRA;South_Am;57;Tomari_Bassai;ShitoRyu;39.3;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Siebert_Rita;F;19;GER;Europe;71;Papuren;ShitoRyu;38.6;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Mota_Nicole;F;28;BRA;South_Am;57;Papuren;ShitoRyu;39.4;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Marjanovic_Iva;F;19;SER;Europe;425;Gojushiho_Sho;Shotokan;34.7;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Dahl_Wronding_Justina_Musak;F;18;DEN;Europe;271;Gojushiho_Dai;Shotokan;36;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Costanzo_Isabella_Joana;F;20;ROU;Europe;296;Papuren;ShitoRyu;37.4;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Wahjudi_Soraya;F;26;NED;Europe;94;Anan_Dai;ShitoRyu;37.9;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Trafankowska_Katarzyna;F;22;POL;Europe;425;Gojushiho_Dai;Shotokan;35.9;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Flaschberger_Sarah;F;21;AUT;Europe;271;Papuren;ShitoRyu;38.4;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Dahl_Wronding_Justina_Musak;F;18;DEN;Europe;271;Gojushiho_Sho;Shotokan;37.2;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Wahjudi_Soraya;F;26;NED;Europe;94;Chibana_No_Kushanku;ShitoRyu;38.8;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Flaschberger_Sarah;F;21;AUT;Europe;271;Suparinpei;ShitoRyu;37;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Cruz_Ana;F;29;POR;Europe;15;Kururunfa;ShitoRyu;39.9;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Wahjudi_Soraya;F;26;NED;Europe;94;Papuren;ShitoRyu;38.1;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Cruz_Ana;F;29;POR;Europe;15;Tomari_Bassai;ShitoRyu;39.7;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Mota_Nicole;F;28;BRA;South_Am;57;Ohan_Dai;ShitoRyu;39.5;PW1;SA_Salzbourg;West_EUR;R;True;SA;2024
Cruz_Ana;F;29;POR;Europe;15;Anan;ShitoRyu;39.5;PW1;SA_Salzbourg;West_EUR;B;False;SA;2024
Fernandes_Natacha;F;21;POR;Europe;49;Chatanyara_Kushanku;ShitoRyu;39.2;PW2;SA_Salzbourg;West_EUR;R;False;SA;2024
Colak_Keyda_Nur;F;22;TUR;Europe;48;Papuren;ShitoRyu;40.9;PW2;SA_Salzbourg;West_EUR;B;True;SA;2024
Iwatani_Azuki;F;23;JPN;Est_Asia;66;Unshu;ShitoRyu;39.2;PW2;SA_Salzbourg;West_EUR;R;False;SA;2024
Taily_Helvetia;F;25;FRA;Europe;21;Gankaku;ShitoRyu;39.5;PW2;SA_Salzbourg;West_EUR;B;True;SA;2024
Zapata_Machado_Valentina;F;22;COL;South_Am;13;Papuren;ShitoRyu;40.7;PW2;SA_Salzbourg;West_EUR;R;True;SA;2024
Casale_Carola;F;25;ITA;Europe;33;Chibana_No_Kushanku;ShitoRyu;40.7;PW2;SA_Salzbourg;West_EUR;B;False;SA;2024
Leitao_Romane;F;20;FRA;Europe;100;Gankaku;Shotokan;39.6;PW2;SA_Salzbourg;West_EUR;R;False;SA;2024
Mota_Nicole;F;28;BRA;South_Am;57;Suparinpei;ShitoRyu;41.3;PW2;SA_Salzbourg;West_EUR;B;True;SA;2024
Colak_Keyda_Nur;F;22;TUR;Europe;48;Chatanyara_Kushanku;ShitoRyu;40.5;PW3;SA_Salzbourg;West_EUR;R;False;SA;2024
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Sho;Shotokan;40.6;PW3;SA_Salzbourg;West_EUR;B;True;SA;2024
Zapata_Machado_Valentina;F;22;COL;South_Am;13;Suparinpei;ShitoRyu;41.3;PW3;SA_Salzbourg;West_EUR;R;True;SA;2024
Mota_Nicole;F;28;BRA;South_Am;57;Chatanyara_Kushanku;ShitoRyu;40.6;PW3;SA_Salzbourg;West_EUR;B;False;SA;2024
Iwatani_Azuki;F;23;JPN;Est_Asia;66;Chibana_No_Kushanku;ShitoRyu;41.1;Bronze;SA_Salzbourg;West_EUR;R;False;SA;2024
Colak_Keyda_Nur;F;22;TUR;Europe;48;Papuren;ShitoRyu;41.3;Bronze;SA_Salzbourg;West_EUR;B;True;SA;2024
Casale_Carola;F;25;ITA;Europe;33;Papuren;ShitoRyu;40.9;Bronze;SA_Salzbourg;West_EUR;R;True;SA;2024
Mota_Nicole;F;28;BRA;South_Am;57;Suparinpei;ShitoRyu;39.9;Bronze;SA_Salzbourg;West_EUR;B;False;SA;2024
Taily_Helvetia;F;25;FRA;Europe;21;Gankaku;Shotokan;40.7;Final;SA_Salzbourg;West_EUR;R;False;SA;2024
Zapata_Machado_Valentina;F;22;COL;South_Am;13;Chatanyara_Kushanku;ShitoRyu;42.8;Final;SA_Salzbourg;West_EUR;B;True;SA;2024
Pattanasakoo_Nawapon;M;28;GER;Europe;206;Kanku_Sho;Shotokan;37.4;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Gallo_Gianluca;M;27;ITA;Europe;57;Enpi;Shotokan;38.4;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Traves_Dylan;M;24;ENG;Europe;163;Gankaku;Shotokan;37.6;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Gungel_Selahattin;M;24;TUR;Europe;147;Anan;ShitoRyu;39.7;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Veistrup_David;M;19;DAN;Europe;355;Kanku_Sho;Shotokan;36.7;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Cambronero_Alvarado_Sergio;M;24;CRC;South_Am;187;Gojushiho_Sho;Shotokan;37.9;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Jakovljevic_Vasilije;M;16;SER;Europe;245;Gojushiho_Sho;Shotokan;37.1;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Venes_Afonso;M;25;POR;Europe;215;Sochin;Shotokan;38.1;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Pohl_Filip;M;18;CZE;Europe;131;Pachu;ShitoRyu;38.3;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Bervely_Mathew_Scott;M;35;ITA;Europe;321;Kururunfa;ShitoRyu;35.4;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Hearn_Nat;M;22;ENG;Europe;76;Gojushiho_Sho;Shotokan;38;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Santoni_Nils;M;21;FRA;Europe;321;Gojushiho_Sho;Shotokan;37.4;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Gallo_Gianluca;M;27;ITA;Europe;57;Sochin;Shotokan;38.3;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Gungel_Selahattin;M;24;TUR;Europe;147;Anan_Dai;ShitoRyu;38.9;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Cambronero_Alvarado_Sergio;M;24;CRC;South_Am;187;Enpi;Shotokan;38.1;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Garcia_Luna_Carlos;M;22;ESP;Europe;361;Ohan_Dai;ShitoRyu;37.1;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Venes_Afonso;M;25;POR;Europe;215;Gojushiho_Sho;Shotokan;39;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Pohl_Filip;M;18;CZE;Europe;131;Anan;ShitoRyu;39;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Hearn_Nat;M;22;ENG;Europe;76;Unsu;Shotokan;38.3;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Ujihara_Yuki;M;23;SUI;Europe;38;Sanseru;ShitoRyu;38.9;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Gungel_Selahattin;M;24;TUR;Europe;147;Papuren;ShitoRyu;39.5;T3;SA_Salzbourg;West_EUR;R;True;SA;2024
Cambronero_Alvarado_Sergio;M;24;CRC;South_Am;187;Kanku_Sho;Shotokan;38.2;T3;SA_Salzbourg;West_EUR;B;False;SA;2024
Pohl_Filip;M;18;CZE;Europe;131;Ohan_Dai;ShitoRyu;38.7;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Ujihara_Yuki;M;23;SUI;Europe;38;Kururunfa;ShitoRyu;40.7;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Gungel_Selahattin;M;24;TUR;Europe;147;Ohan_Dai;ShitoRyu;40.1;PW1;SA_Salzbourg;West_EUR;R;False;SA;2024
Ujihara_Yuki;M;23;SUI;Europe;38;Papuren;ShitoRyu;41.5;PW1;SA_Salzbourg;West_EUR;B;True;SA;2024
Yuen_Shaun;M;26;ATR;Oceania;48;Kururunfa;ShitoRyu;37.5;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Schedel_Keni;M;19;SUI;Europe;371;Unsu;Shotokan;35.9;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Bartolini_Francesco;M;17;ITA;Europe;476;Gojushiho_Sho;Shotokan;37.1;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Crowther_Brandon;M;19;ENG;Europe;314;Gojushiho_Dai;Shotokan;37.9;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Vieira_Joao;M;17;POR;Europe;130;Kururunfa;ShitoRyu;38.7;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Caglar_Muammer;M;18;TUR;Europe;336;Kanku_Sho;Shotokan;38.4;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Ruiz_Gutierrez_Javier;M;20;ESP;Europe;361;Ohan_Dai;ShitoRyu;33.8;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Zlabek_Jakub;M;17;CZE;Europe;287;Gojushiho_Dai;Shotokan;37.5;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Markesinis_Lamprinos_Marios;M;21;GRE;Europe;107;Unsu;Shotokan;37.1;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Kaynar_Furkan;M;18;TUR;Europe;81;Gojushiho_Dai;Shotokan;38.4;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Modi_Alexandru_Nicolas;M;18;ROU;Europe;229;Kanku_Sho;Shotokan;37.2;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Lamego_Andre;M;40;USA;North_Am;371;Gojushiho_Sho;Shotokan;33.6;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Yuen_Shaun;M;26;ATR;Oceania;48;Pachu;ShitoRyu;37.6;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Crowther_Brandon;M;19;ENG;Europe;314;Gojushiho_Sho;Shotokan;37.5;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Vieira_Joao;M;17;POR;Europe;130;Anan;ShitoRyu;38.9;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Grimm_Lukas;M;27;GER;Europe;71;Anan;ShitoRyu;37.9;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Zlabek_Jakub;M;17;CZE;Europe;287;Kanku_Sho;Shotokan;37.1;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Kaynar_Furkan;M;18;TUR;Europe;81;Gojushiho_Sho;Shotokan;38.9;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Modi_Alexandru_Nicolas;M;18;ROU;Europe;229;Gojushiho_Sho;Shotokan;37.9;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Nagy_Botond;M;29;HUN;Europe;23;Ohan;ShitoRyu;38.4;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Yuen_Shaun;M;26;ATR;Oceania;48;Anan;ShitoRyu;37.6;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
Vieira_Joao;M;17;POR;Europe;130;Ohan_Dai;ShitoRyu;38.8;T3;SA_Salzbourg;West_EUR;B;True;SA;2024
Kaynar_Furkan;M;18;TUR;Europe;81;Unsu;Shotokan;39.7;T3;SA_Salzbourg;West_EUR;R;True;SA;2024
Nagy_Botond;M;29;HUN;Europe;23;Papuren;ShitoRyu;39.1;T3;SA_Salzbourg;West_EUR;B;False;SA;2024
Vieira_Joao;M;17;POR;Europe;130;Anan_Dai;ShitoRyu;39.2;PW1;SA_Salzbourg;West_EUR;R;False;SA;2024
Kaynar_Furkan;M;18;TUR;Europe;81;Kanku_Sho;Shotokan;40.9;PW1;SA_Salzbourg;West_EUR;B;True;SA;2024
Khablo_Danylo;M;17;UKR;Europe;418;Ohan_Dai;ShitoRyu;36.7;T1;SA_Salzbourg;West_EUR;R;False;SA;2024
Noel_Arthur;M;22;FRA;Europe;94;Unsu;Shotokan;38.3;T1;SA_Salzbourg;West_EUR;B;True;SA;2024
Berner_Laurenz;M;28;GER;Europe;132;Kanku_Sho;Shotokan;38.6;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Galeotti_Thomas;M;20;ITA;Europe;215;Gojushiho_Sho;Shotokan;38.4;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Sonnema_Rick;M;26;NED;Europe;91;Gojushiho_Sho;Shotokan;38;T1;SA_Salzbourg;West_EUR;R;True;SA;2024
Marsden_Harry;M;23;ENG;Europe;292;Anan;ShitoRyu;36.1;T1;SA_Salzbourg;West_EUR;B;False;SA;2024
Noel_Arthur;M;22;FRA;Europe;94;Gojushiho_Sho;Shotokan;38.7;T2;SA_Salzbourg;West_EUR;R;True;SA;2024
Berner_Laurenz;M;28;GER;Europe;132;Gojushiho_Sho;Shotokan;38.1;T2;SA_Salzbourg;West_EUR;B;False;SA;2024
Sonnema_Rick;M;26;NED;Europe;91;Gojushiho_Dai;Shotokan;37.7;T2;SA_Salzbourg;West_EUR;R;False;SA;2024
Amaya_Gomez_Hernan;M;23;COL;South_Am;41;Ohan;ShitoRyu;40.4;T2;SA_Salzbourg;West_EUR;B;True;SA;2024
Noel_Arthur;M;22;FRA;Europe;94;Gojushiho_Dai;Shotokan;39.3;T3;SA_Salzbourg;West_EUR;R;False;SA;2024
